Store,DayOfWeek,Sales,Customers,Open,Promo,SchoolHoliday,year,month,day,StoreType,CompetitionDistance
5,2,10218,928,1,1,0,2015,5,5,0,1070
6,2,9079,634,1,1,0,2015,5,5,1,8250
7,2,6055,542,1,1,0,2015,5,5,0,1080
8,2,6456,487,1,1,0,2015,5,5,0,2460
9,2,12038,1639,1,1,0,2015,5,5,0,220
10,2,7364,554,1,1,0,2015,5,5,0,4740
11,2,16534,1954,1,1,0,2015,5,5,0,250
12,2,10411,816,1,1,0,2015,5,5,0,4260
13,2,9093,1172,1,1,0,2015,5,5,0,340
14,2,4940,510,1,1,0,2015,5,5,0,350
15,2,8406,918,1,1,0,2015,5,5,0,4080
16,2,3888,442,1,1,0,2015,5,5,1,410
17,2,6402,479,1,1,0,2015,5,5,1,2380
18,2,5283,358,1,1,0,2015,5,5,1,7860
19,2,5032,402,1,1,0,2015,5,5,0,1980
20,2,5473,705,1,1,0,2015,5,5,0,690
1,1,6901,681,1,1,0,2015,5,4,0,570
2,1,9732,876,1,1,0,2015,5,4,0,8780
3,1,5473,551,1,1,0,2015,5,4,0,290
4,1,6798,512,1,1,0,2015,5,4,1,6880
5,1,11454,1055,1,1,0,2015,5,4,0,1070
6,1,10787,769,1,1,0,2015,5,4,1,8250
7,1,7577,673,1,1,0,2015,5,4,0,1080
8,1,7772,576,1,1,0,2015,5,4,0,2460
9,1,15133,1970,1,1,0,2015,5,4,0,220
10,1,8868,667,1,1,0,2015,5,4,0,4740
11,1,23205,2536,1,1,0,2015,5,4,0,250
12,1,13141,1028,1,1,0,2015,5,4,0,4260
13,1,9336,1239,1,1,0,2015,5,4,0,340
14,1,7270,640,1,1,0,2015,5,4,0,350
15,1,10609,1153,1,1,0,2015,5,4,0,4080
16,1,4136,458,1,1,0,2015,5,4,1,410
17,1,8018,576,1,1,0,2015,5,4,1,2380
18,1,6813,426,1,1,0,2015,5,4,1,7860
19,1,6323,489,1,1,0,2015,5,4,0,1980
20,1,6727,822,1,1,0,2015,5,4,0,690
1,7,0,0,0,0,0,2015,5,3,0,570
2,7,0,0,0,0,0,2015,5,3,0,8780
3,7,0,0,0,0,0,2015,5,3,0,290
4,7,0,0,0,0,0,2015,5,3,1,6880
5,7,0,0,0,0,0,2015,5,3,0,1070
6,7,0,0,0,0,0,2015,5,3,1,8250
7,7,0,0,0,0,0,2015,5,3,0,1080
8,7,0,0,0,0,0,2015,5,3,0,2460
9,7,0,0,0,0,0,2015,5,3,0,220
10,7,0,0,0,0,0,2015,5,3,0,4740
11,7,0,0,0,0,0,2015,5,3,0,250
12,7,0,0,0,0,0,2015,5,3,0,4260
13,7,0,0,0,0,0,2015,5,3,0,340
14,7,0,0,0,0,0,2015,5,3,0,350
15,7,0,0,0,0,0,2015,5,3,0,4080
16,7,0,0,0,0,0,2015,5,3,1,410
17,7,0,0,0,0,0,2015,5,3,1,2380
18,7,0,0,0,0,0,2015,5,3,1,7860
19,7,0,0,0,0,0,2015,5,3,0,1980
20,7,0,0,0,0,0,2015,5,3,0,690
1,6,3590,423,1,0,0,2015,5,2,0,570
2,6,2732,290,1,0,0,2015,5,2,0,8780
3,6,1558,184,1,0,0,2015,5,2,0,290
4,6,3818,357,1,0,0,2015,5,2,1,6880
5,6,9718,1023,1,0,0,2015,5,2,0,1070
6,6,9268,794,1,0,0,2015,5,2,1,8250
7,6,4308,473,1,0,0,2015,5,2,0,1080
8,6,6752,536,1,0,0,2015,5,2,0,2460
9,6,13159,1768,1,0,0,2015,5,2,0,220
10,6,4951,422,1,0,0,2015,5,2,0,4740
11,6,13302,1864,1,0,0,2015,5,2,0,250
12,6,6534,595,1,0,0,2015,5,2,0,4260
13,6,8102,1070,1,0,0,2015,5,2,0,340
14,6,1778,201,1,0,0,2015,5,2,0,350
15,6,7882,843,1,0,0,2015,5,2,0,4080
16,6,4713,500,1,0,0,2015,5,2,1,410
17,6,6187,571,1,0,0,2015,5,2,1,2380
18,6,6192,450,1,0,0,2015,5,2,1,7860
19,6,2815,276,1,0,0,2015,5,2,0,1980
20,6,3898,628,1,0,0,2015,5,2,0,690
1,5,0,0,0,1,0,2015,5,1,0,570
2,5,0,0,0,1,0,2015,5,1,0,8780
3,5,0,0,0,1,0,2015,5,1,0,290
4,5,0,0,0,1,0,2015,5,1,1,6880
5,5,0,0,0,1,0,2015,5,1,0,1070
6,5,0,0,0,1,0,2015,5,1,1,8250
7,5,0,0,0,1,0,2015,5,1,0,1080
8,5,0,0,0,1,0,2015,5,1,0,2460
9,5,0,0,0,1,0,2015,5,1,0,220
10,5,0,0,0,1,0,2015,5,1,0,4740
11,5,0,0,0,1,0,2015,5,1,0,250
12,5,0,0,0,1,0,2015,5,1,0,4260
13,5,0,0,0,1,0,2015,5,1,0,340
14,5,0,0,0,1,0,2015,5,1,0,350
15,5,0,0,0,1,0,2015,5,1,0,4080
16,5,0,0,0,1,0,2015,5,1,1,410
17,5,0,0,0,1,0,2015,5,1,1,2380
18,5,0,0,0,1,0,2015,5,1,1,7860
19,5,0,0,0,1,0,2015,5,1,0,1980
20,5,0,0,0,1,0,2015,5,1,0,690
1,4,6884,716,1,1,0,2015,4,30,0,570
2,4,7462,726,1,1,0,2015,4,30,0,8780
3,4,4780,514,1,1,0,2015,4,30,0,290
4,4,6691,519,1,1,0,2015,4,30,1,6880
5,4,11479,1044,1,1,0,2015,4,30,0,1070
6,4,12945,902,1,1,0,2015,4,30,1,8250
7,4,6578,634,1,1,0,2015,4,30,0,1080
8,4,8117,601,1,1,0,2015,4,30,0,2460
9,4,17383,1954,1,1,0,2015,4,30,0,220
10,4,8231,619,1,1,0,2015,4,30,0,4740
11,4,19069,2215,1,1,0,2015,4,30,0,250
12,4,11317,936,1,1,0,2015,4,30,0,4260
13,4,10976,1345,1,1,0,2015,4,30,0,340
14,4,6022,619,1,1,0,2015,4,30,0,350
15,4,10280,1100,1,1,0,2015,4,30,0,4080
16,4,5047,519,1,1,0,2015,4,30,1,410
17,4,9524,746,1,1,0,2015,4,30,1,2380
18,4,6239,457,1,1,0,2015,4,30,1,7860
19,4,7170,528,1,1,0,2015,4,30,0,1980
20,4,6178,877,1,1,0,2015,4,30,0,690
1,3,6764,756,1,1,0,2015,4,29,0,570
2,3,7719,741,1,1,0,2015,4,29,0,8780
3,3,3785,391,1,1,0,2015,4,29,0,290
4,3,4841,416,1,1,0,2015,4,29,1,6880
5,3,10314,948,1,1,0,2015,4,29,0,1070
6,3,8889,650,1,1,0,2015,4,29,1,8250
7,3,6213,587,1,1,0,2015,4,29,0,1080
8,3,6597,475,1,1,0,2015,4,29,0,2460
9,3,12415,1615,1,1,0,2015,4,29,0,220
10,3,7572,587,1,1,0,2015,4,29,0,4740
11,3,18232,2179,1,1,0,2015,4,29,0,250
12,3,10254,853,1,1,0,2015,4,29,0,4260
13,3,9152,1181,1,1,0,2015,4,29,0,340
14,3,4388,462,1,1,0,2015,4,29,0,350
15,3,8880,946,1,1,0,2015,4,29,0,4080
16,3,4126,432,1,1,0,2015,4,29,1,410
17,3,7043,518,1,1,0,2015,4,29,1,2380
18,3,5206,334,1,1,0,2015,4,29,1,7860
19,3,5669,441,1,1,0,2015,4,29,0,1980
20,3,5548,743,1,1,0,2015,4,29,0,690
1,2,6861,678,1,1,0,2015,4,28,0,570
2,2,7021,592,1,1,0,2015,4,28,0,8780
3,2,4624,497,1,1,0,2015,4,28,0,290
4,2,4981,407,1,1,0,2015,4,28,1,6880
5,2,10573,962,1,1,0,2015,4,28,0,1070
6,2,8818,634,1,1,0,2015,4,28,1,8250
7,2,6485,608,1,1,0,2015,4,28,0,1080
8,2,7291,514,1,1,0,2015,4,28,0,2460
9,2,12461,1623,1,1,0,2015,4,28,0,220
10,2,8251,619,1,1,0,2015,4,28,0,4740
11,2,15089,1711,1,1,0,2015,4,28,0,250
12,2,10512,857,1,1,0,2015,4,28,0,4260
13,2,9054,1037,1,1,0,2015,4,28,0,340
14,2,5116,547,1,1,0,2015,4,28,0,350
15,2,9163,972,1,1,0,2015,4,28,0,4080
16,2,3917,419,1,1,0,2015,4,28,1,410
17,2,6720,520,1,1,0,2015,4,28,1,2380
18,2,4483,311,1,1,0,2015,4,28,1,7860
19,2,5994,444,1,1,0,2015,4,28,0,1980
20,2,6136,750,1,1,0,2015,4,28,0,690
1,1,6523,647,1,1,0,2015,4,27,0,570
2,1,8613,710,1,1,0,2015,4,27,0,8780
3,1,5531,515,1,1,0,2015,4,27,0,290
4,1,6890,512,1,1,0,2015,4,27,1,6880
5,1,11191,934,1,1,0,2015,4,27,0,1070
6,1,10741,724,1,1,0,2015,4,27,1,8250
7,1,8129,692,1,1,0,2015,4,27,0,1080
8,1,6959,459,1,1,0,2015,4,27,0,2460
9,1,11698,1504,1,1,0,2015,4,27,0,220
10,1,8229,573,1,1,0,2015,4,27,0,4740
11,1,17556,1996,1,1,0,2015,4,27,0,250
12,1,12229,880,1,1,0,2015,4,27,0,4260
13,1,10851,1195,1,1,0,2015,4,27,0,340
14,1,6820,599,1,1,0,2015,4,27,0,350
15,1,8756,934,1,1,0,2015,4,27,0,4080
16,1,3698,383,1,1,0,2015,4,27,1,410
17,1,8881,654,1,1,0,2015,4,27,1,2380
18,1,7038,432,1,1,0,2015,4,27,1,7860
19,1,6747,465,1,1,0,2015,4,27,0,1980
20,1,7031,818,1,1,0,2015,4,27,0,690
1,7,0,0,0,0,0,2015,4,26,0,570
2,7,0,0,0,0,0,2015,4,26,0,8780
3,7,0,0,0,0,0,2015,4,26,0,290
4,7,0,0,0,0,0,2015,4,26,1,6880
5,7,0,0,0,0,0,2015,4,26,0,1070
6,7,0,0,0,0,0,2015,4,26,1,8250
7,7,0,0,0,0,0,2015,4,26,0,1080
8,7,0,0,0,0,0,2015,4,26,0,2460
9,7,0,0,0,0,0,2015,4,26,0,220
10,7,0,0,0,0,0,2015,4,26,0,4740
11,7,0,0,0,0,0,2015,4,26,0,250
12,7,0,0,0,0,0,2015,4,26,0,4260
13,7,0,0,0,0,0,2015,4,26,0,340
14,7,0,0,0,0,0,2015,4,26,0,350
15,7,0,0,0,0,0,2015,4,26,0,4080
16,7,0,0,0,0,0,2015,4,26,1,410
17,7,0,0,0,0,0,2015,4,26,1,2380
18,7,0,0,0,0,0,2015,4,26,1,7860
19,7,0,0,0,0,0,2015,4,26,0,1980
20,7,0,0,0,0,0,2015,4,26,0,690
1,6,2916,453,1,0,0,2015,4,25,0,570
2,6,1991,203,1,0,0,2015,4,25,0,8780
3,6,761,87,1,0,0,2015,4,25,0,290
4,6,2841,287,1,0,0,2015,4,25,1,6880
5,6,6107,683,1,0,0,2015,4,25,0,1070
6,6,7473,690,1,0,0,2015,4,25,1,8250
7,6,2881,340,1,0,0,2015,4,25,0,1080
8,6,4876,412,1,0,0,2015,4,25,0,2460
9,6,7980,1182,1,0,0,2015,4,25,0,220
10,6,4254,362,1,0,0,2015,4,25,0,4740
11,6,9073,1300,1,0,0,2015,4,25,0,250
12,6,4233,399,1,0,0,2015,4,25,0,4260
13,6,5647,841,1,0,0,2015,4,25,0,340
14,6,1159,134,1,0,0,2015,4,25,0,350
15,6,3934,491,1,0,0,2015,4,25,0,4080
16,6,2772,337,1,0,0,2015,4,25,1,410
17,6,5762,492,1,0,0,2015,4,25,1,2380
18,6,5481,389,1,0,0,2015,4,25,1,7860
19,6,1966,226,1,0,0,2015,4,25,0,1980
20,6,3352,502,1,0,0,2015,4,25,0,690
1,5,3678,482,1,0,0,2015,4,24,0,570
2,5,3831,450,1,0,0,2015,4,24,0,8780
3,5,2026,330,1,0,0,2015,4,24,0,290
4,5,3245,323,1,0,0,2015,4,24,1,6880
5,5,6383,748,1,0,0,2015,4,24,0,1070
6,5,6728,592,1,0,0,2015,4,24,1,8250
7,5,3444,435,1,0,0,2015,4,24,0,1080
8,5,4507,410,1,0,0,2015,4,24,0,2460
9,5,8026,1322,1,0,0,2015,4,24,0,220
10,5,4864,444,1,0,0,2015,4,24,0,4740
11,5,10088,1479,1,0,0,2015,4,24,0,250
12,5,5500,562,1,0,0,2015,4,24,0,4260
13,5,6014,946,1,0,0,2015,4,24,0,340
14,5,2976,431,1,0,0,2015,4,24,0,350
15,5,6436,803,1,0,0,2015,4,24,0,4080
16,5,2574,346,1,0,0,2015,4,24,1,410
17,5,5100,501,1,0,0,2015,4,24,1,2380
18,5,4878,365,1,0,0,2015,4,24,1,7860
19,5,3387,324,1,0,0,2015,4,24,0,1980
20,5,3608,594,1,0,0,2015,4,24,0,690
1,4,3588,482,1,0,0,2015,4,23,0,570
2,4,4598,522,1,0,0,2015,4,23,0,8780
3,4,1680,273,1,0,0,2015,4,23,0,290
4,4,2643,275,1,0,0,2015,4,23,1,6880
5,4,6081,739,1,0,0,2015,4,23,0,1070
6,4,6163,553,1,0,0,2015,4,23,1,8250
7,4,3325,422,1,0,0,2015,4,23,0,1080
8,4,4609,394,1,0,0,2015,4,23,0,2460
9,4,8011,1274,1,0,0,2015,4,23,0,220
10,4,4694,444,1,0,0,2015,4,23,0,4740
11,4,10385,1460,1,0,0,2015,4,23,0,250
12,4,5755,568,1,0,0,2015,4,23,0,4260
13,4,6206,995,1,0,0,2015,4,23,0,340
14,4,2839,381,1,0,0,2015,4,23,0,350
15,4,6023,779,1,0,0,2015,4,23,0,4080
16,4,2776,338,1,0,0,2015,4,23,1,410
17,4,4684,431,1,0,0,2015,4,23,1,2380
18,4,4022,320,1,0,0,2015,4,23,1,7860
19,4,2932,299,1,0,0,2015,4,23,0,1980
20,4,4069,611,1,0,0,2015,4,23,0,690
1,3,5032,641,1,0,0,2015,4,22,0,570
2,3,4189,546,1,0,0,2015,4,22,0,8780
3,3,1443,203,1,0,0,2015,4,22,0,290
4,3,2398,278,1,0,0,2015,4,22,1,6880
5,3,6967,757,1,0,0,2015,4,22,0,1070
6,3,5617,501,1,0,0,2015,4,22,1,8250
7,3,2952,389,1,0,0,2015,4,22,0,1080
8,3,5031,400,1,0,0,2015,4,22,0,2460
9,3,8591,1324,1,0,0,2015,4,22,0,220
10,3,4826,469,1,0,0,2015,4,22,0,4740
11,3,10384,1433,1,0,0,2015,4,22,0,250
12,3,5681,595,1,0,0,2015,4,22,0,4260
13,3,5479,937,1,0,0,2015,4,22,0,340
14,3,2869,363,1,0,0,2015,4,22,0,350
15,3,5461,727,1,0,0,2015,4,22,0,4080
16,3,2813,368,1,0,0,2015,4,22,1,410
17,3,3901,365,1,0,0,2015,4,22,1,2380
18,3,3974,302,1,0,0,2015,4,22,1,7860
19,3,3249,327,1,0,0,2015,4,22,0,1980
20,3,4143,585,1,0,0,2015,4,22,0,690
1,2,3291,469,1,0,0,2015,4,21,0,570
2,2,4181,496,1,0,0,2015,4,21,0,8780
3,2,2101,346,1,0,0,2015,4,21,0,290
4,2,2342,229,1,0,0,2015,4,21,1,6880
5,2,6634,775,1,0,0,2015,4,21,0,1070
6,2,5386,506,1,0,0,2015,4,21,1,8250
7,2,3482,407,1,0,0,2015,4,21,0,1080
8,2,4251,394,1,0,0,2015,4,21,0,2460
9,2,8164,1298,1,0,0,2015,4,21,0,220
10,2,5078,485,1,0,0,2015,4,21,0,4740
11,2,11332,1637,1,0,0,2015,4,21,0,250
12,2,5386,609,1,0,0,2015,4,21,0,4260
13,2,6338,967,1,0,0,2015,4,21,0,340
14,2,2941,383,1,0,0,2015,4,21,0,350
15,2,6125,806,1,0,0,2015,4,21,0,4080
16,2,3105,389,1,0,0,2015,4,21,1,410
17,2,3503,347,1,0,0,2015,4,21,1,2380
18,2,3083,271,1,0,0,2015,4,21,1,7860
19,2,3592,336,1,0,0,2015,4,21,0,1980
20,2,4726,664,1,0,0,2015,4,21,0,690
1,1,4184,511,1,0,0,2015,4,20,0,570
2,1,4721,539,1,0,0,2015,4,20,0,8780
3,1,1831,271,1,0,0,2015,4,20,0,290
4,1,2817,282,1,0,0,2015,4,20,1,6880
5,1,7204,810,1,0,0,2015,4,20,0,1070
6,1,5481,544,1,0,0,2015,4,20,1,8250
7,1,3573,445,1,0,0,2015,4,20,0,1080
8,1,4589,413,1,0,0,2015,4,20,0,2460
9,1,9412,1517,1,0,0,2015,4,20,0,220
10,1,4658,460,1,0,0,2015,4,20,0,4740
11,1,11800,1726,1,0,0,2015,4,20,0,250
12,1,5746,608,1,0,0,2015,4,20,0,4260
13,1,5456,948,1,0,0,2015,4,20,0,340
14,1,3411,411,1,0,0,2015,4,20,0,350
15,1,6470,883,1,0,0,2015,4,20,0,4080
16,1,2988,408,1,0,0,2015,4,20,1,410
17,1,4100,398,1,0,0,2015,4,20,1,2380
18,1,4080,294,1,0,0,2015,4,20,1,7860
19,1,3324,326,1,0,0,2015,4,20,0,1980
20,1,4506,685,1,0,0,2015,4,20,0,690
1,7,0,0,0,0,0,2015,4,19,0,570
2,7,0,0,0,0,0,2015,4,19,0,8780
3,7,0,0,0,0,0,2015,4,19,0,290
4,7,0,0,0,0,0,2015,4,19,1,6880
5,7,0,0,0,0,0,2015,4,19,0,1070
6,7,0,0,0,0,0,2015,4,19,1,8250
7,7,0,0,0,0,0,2015,4,19,0,1080
8,7,0,0,0,0,0,2015,4,19,0,2460
9,7,0,0,0,0,0,2015,4,19,0,220
10,7,0,0,0,0,0,2015,4,19,0,4740
11,7,0,0,0,0,0,2015,4,19,0,250
12,7,0,0,0,0,0,2015,4,19,0,4260
13,7,0,0,0,0,0,2015,4,19,0,340
14,7,0,0,0,0,0,2015,4,19,0,350
15,7,0,0,0,0,0,2015,4,19,0,4080
16,7,0,0,0,0,0,2015,4,19,1,410
17,7,0,0,0,0,0,2015,4,19,1,2380
18,7,0,0,0,0,0,2015,4,19,1,7860
19,7,0,0,0,0,0,2015,4,19,0,1980
20,7,0,0,0,0,0,2015,4,19,0,690
1,6,3066,340,1,0,0,2015,4,18,0,570
2,6,1795,185,1,0,0,2015,4,18,0,8780
3,6,735,96,1,0,0,2015,4,18,0,290
4,6,2873,298,1,0,0,2015,4,18,1,6880
5,6,7150,811,1,0,0,2015,4,18,0,1070
6,6,7593,656,1,0,0,2015,4,18,1,8250
7,6,3318,394,1,0,0,2015,4,18,0,1080
8,6,5256,440,1,0,0,2015,4,18,0,2460
9,6,9682,1399,1,0,0,2015,4,18,0,220
10,6,4099,360,1,0,0,2015,4,18,0,4740
11,6,8987,1354,1,0,0,2015,4,18,0,250
12,6,3704,421,1,0,0,2015,4,18,0,4260
13,6,6894,919,1,0,0,2015,4,18,0,340
14,6,1252,127,1,0,0,2015,4,18,0,350
15,6,4771,586,1,0,0,2015,4,18,0,4080
16,6,3087,369,1,0,0,2015,4,18,1,410
17,6,4404,444,1,0,0,2015,4,18,1,2380
18,6,5264,364,1,0,0,2015,4,18,1,7860
19,6,2091,242,1,0,0,2015,4,18,0,1980
20,6,4059,619,1,0,0,2015,4,18,0,690
1,5,4948,549,1,1,0,2015,4,17,0,570
2,5,7589,884,1,1,0,2015,4,17,0,8780
3,5,3471,432,1,1,0,2015,4,17,0,290
4,5,5369,459,1,1,0,2015,4,17,1,6880
5,5,10035,945,1,1,0,2015,4,17,0,1070
6,5,9471,727,1,1,0,2015,4,17,1,8250
7,5,5702,566,1,1,0,2015,4,17,0,1080
8,5,6931,546,1,1,0,2015,4,17,0,2460
9,5,11044,1531,1,1,0,2015,4,17,0,220
10,5,7421,581,1,1,0,2015,4,17,0,4740
11,5,13934,1754,1,1,0,2015,4,17,0,250
12,5,9827,792,1,1,0,2015,4,17,0,4260
13,5,6334,844,1,1,0,2015,4,17,0,340
14,5,4842,553,1,1,0,2015,4,17,0,350
15,5,9054,1014,1,1,0,2015,4,17,0,4080
16,5,4164,448,1,1,0,2015,4,17,1,410
17,5,7324,615,1,1,0,2015,4,17,1,2380
18,5,5256,383,1,1,0,2015,4,17,1,7860
19,5,5237,442,1,1,0,2015,4,17,0,1980
20,5,5497,705,1,1,0,2015,4,17,0,690
1,4,5371,590,1,1,0,2015,4,16,0,570
2,4,6558,684,1,1,0,2015,4,16,0,8780
3,4,3531,383,1,1,0,2015,4,16,0,290
4,4,4465,363,1,1,0,2015,4,16,1,6880
5,4,9267,880,1,1,0,2015,4,16,0,1070
6,4,9261,675,1,1,0,2015,4,16,1,8250
7,4,5485,551,1,1,0,2015,4,16,0,1080
8,4,4981,415,1,1,0,2015,4,16,0,2460
9,4,11763,1567,1,1,0,2015,4,16,0,220
10,4,7499,573,1,1,0,2015,4,16,0,4740
11,4,15293,1909,1,1,0,2015,4,16,0,250
12,4,9428,811,1,1,0,2015,4,16,0,4260
13,4,8605,1118,1,1,0,2015,4,16,0,340
14,4,4693,501,1,1,0,2015,4,16,0,350
15,4,7977,868,1,1,0,2015,4,16,0,4080
16,4,3310,414,1,1,0,2015,4,16,1,410
17,4,6906,517,1,1,0,2015,4,16,1,2380
18,4,5568,371,1,1,0,2015,4,16,1,7860
19,4,4923,396,1,1,0,2015,4,16,0,1980
20,4,5017,665,1,1,0,2015,4,16,0,690
1,3,7132,850,1,1,0,2015,4,15,0,570
2,3,7010,672,1,1,0,2015,4,15,0,8780
3,3,3134,345,1,1,0,2015,4,15,0,290
4,3,4428,352,1,1,0,2015,4,15,1,6880
5,3,9765,948,1,1,0,2015,4,15,0,1070
6,3,7546,560,1,1,0,2015,4,15,1,8250
7,3,4563,498,1,1,0,2015,4,15,0,1080
8,3,5770,463,1,1,0,2015,4,15,0,2460
9,3,12368,1651,1,1,0,2015,4,15,0,220
10,3,7005,510,1,1,0,2015,4,15,0,4740
11,3,15730,1891,1,1,0,2015,4,15,0,250
12,3,9767,776,1,1,0,2015,4,15,0,4260
13,3,9328,1211,1,1,0,2015,4,15,0,340
14,3,4794,496,1,1,0,2015,4,15,0,350
15,3,8080,894,1,1,0,2015,4,15,0,4080
16,3,3119,377,1,1,0,2015,4,15,1,410
17,3,6071,464,1,1,0,2015,4,15,1,2380
18,3,5017,314,1,1,0,2015,4,15,1,7860
19,3,4607,399,1,1,0,2015,4,15,0,1980
20,3,5980,731,1,1,0,2015,4,15,0,690
1,2,6569,703,1,1,0,2015,4,14,0,570
2,2,7725,724,1,1,0,2015,4,14,0,8780
3,2,4754,534,1,1,0,2015,4,14,0,290
4,2,4879,380,1,1,0,2015,4,14,1,6880
5,2,10473,957,1,1,0,2015,4,14,0,1070
6,2,8128,625,1,1,0,2015,4,14,1,8250
7,2,5623,557,1,1,0,2015,4,14,0,1080
8,2,6591,519,1,1,0,2015,4,14,0,2460
9,2,12798,1670,1,1,0,2015,4,14,0,220
10,2,7215,552,1,1,0,2015,4,14,0,4740
11,2,18061,2068,1,1,0,2015,4,14,0,250
12,2,11235,866,1,1,0,2015,4,14,0,4260
13,2,9684,1184,1,1,0,2015,4,14,0,340
14,2,5913,550,1,1,0,2015,4,14,0,350
15,2,8174,923,1,1,0,2015,4,14,0,4080
16,2,3609,404,1,1,0,2015,4,14,1,410
17,2,6749,512,1,1,0,2015,4,14,1,2380
18,2,5002,329,1,1,0,2015,4,14,1,7860
19,2,5277,396,1,1,0,2015,4,14,0,1980
20,2,6245,750,1,1,0,2015,4,14,0,690
1,1,6947,698,1,1,0,2015,4,13,0,570
2,1,9798,822,1,1,0,2015,4,13,0,8780
3,1,6269,545,1,1,0,2015,4,13,0,290
4,1,6777,508,1,1,0,2015,4,13,1,6880
5,1,12973,1097,1,1,0,2015,4,13,0,1070
6,1,10583,741,1,1,0,2015,4,13,1,8250
7,1,7780,715,1,1,0,2015,4,13,0,1080
8,1,7656,566,1,1,0,2015,4,13,0,2460
9,1,13910,1768,1,1,0,2015,4,13,0,220
10,1,9530,651,1,1,0,2015,4,13,0,4740
11,1,21692,2389,1,1,0,2015,4,13,0,250
12,1,13912,991,1,1,0,2015,4,13,0,4260
13,1,10694,1252,1,1,0,2015,4,13,0,340
14,1,6817,592,1,1,0,2015,4,13,0,350
15,1,9354,967,1,1,0,2015,4,13,0,4080
16,1,3879,436,1,1,0,2015,4,13,1,410
17,1,8420,592,1,1,0,2015,4,13,1,2380
18,1,5944,395,1,1,0,2015,4,13,1,7860
19,1,7373,518,1,1,0,2015,4,13,0,1980
20,1,6784,788,1,1,0,2015,4,13,0,690
1,7,0,0,0,0,0,2015,4,12,0,570
2,7,0,0,0,0,0,2015,4,12,0,8780
3,7,0,0,0,0,0,2015,4,12,0,290
4,7,0,0,0,0,0,2015,4,12,1,6880
5,7,0,0,0,0,0,2015,4,12,0,1070
6,7,0,0,0,0,0,2015,4,12,1,8250
7,7,0,0,0,0,0,2015,4,12,0,1080
8,7,0,0,0,0,0,2015,4,12,0,2460
9,7,0,0,0,0,0,2015,4,12,0,220
10,7,0,0,0,0,0,2015,4,12,0,4740
11,7,0,0,0,0,0,2015,4,12,0,250
12,7,0,0,0,0,0,2015,4,12,0,4260
13,7,0,0,0,0,0,2015,4,12,0,340
14,7,0,0,0,0,0,2015,4,12,0,350
15,7,0,0,0,0,0,2015,4,12,0,4080
16,7,0,0,0,0,0,2015,4,12,1,410
17,7,0,0,0,0,0,2015,4,12,1,2380
18,7,0,0,0,0,0,2015,4,12,1,7860
19,7,0,0,0,0,0,2015,4,12,0,1980
20,7,0,0,0,0,0,2015,4,12,0,690
1,6,2662,319,1,0,0,2015,4,11,0,570
2,6,1720,176,1,0,0,2015,4,11,0,8780
3,6,1050,115,1,0,0,2015,4,11,0,290
4,6,3071,300,1,0,0,2015,4,11,1,6880
5,6,7074,739,1,0,0,2015,4,11,0,1070
6,6,7584,672,1,0,0,2015,4,11,1,8250
7,6,3482,406,1,0,0,2015,4,11,0,1080
8,6,5163,450,1,0,0,2015,4,11,0,2460
9,6,9236,1342,1,0,0,2015,4,11,0,220
10,6,3616,329,1,0,0,2015,4,11,0,4740
11,6,8869,1257,1,0,0,2015,4,11,0,250
12,6,4242,441,1,0,0,2015,4,11,0,4260
13,6,6429,857,1,0,0,2015,4,11,0,340
14,6,1179,129,1,0,0,2015,4,11,0,350
15,6,4696,550,1,0,0,2015,4,11,0,4080
16,6,3062,417,1,0,0,2015,4,11,1,410
17,6,5757,493,1,0,0,2015,4,11,1,2380
18,6,5543,396,1,0,0,2015,4,11,1,7860
19,6,2148,222,1,0,0,2015,4,11,0,1980
20,6,3051,476,1,0,0,2015,4,11,0,690
1,5,3824,488,1,0,1,2015,4,10,0,570
2,5,4292,475,1,0,1,2015,4,10,0,8780
3,5,2060,301,1,0,1,2015,4,10,0,290
4,5,3236,343,1,0,1,2015,4,10,1,6880
5,5,7474,838,1,0,1,2015,4,10,0,1070
6,5,6395,550,1,0,1,2015,4,10,1,8250
7,5,3781,454,1,0,1,2015,4,10,0,1080
8,5,5207,459,1,0,1,2015,4,10,0,2460
9,5,8926,1360,1,0,1,2015,4,10,0,220
10,5,5228,478,1,0,1,2015,4,10,0,4740
11,5,10806,1510,1,0,1,2015,4,10,0,250
12,5,5640,544,1,0,1,2015,4,10,0,4260
13,5,5859,864,1,0,1,2015,4,10,0,340
14,5,3293,450,1,0,1,2015,4,10,0,350
15,5,6835,886,1,0,1,2015,4,10,0,4080
16,5,2427,339,1,0,1,2015,4,10,1,410
17,5,5073,461,1,0,1,2015,4,10,1,2380
18,5,4605,376,1,0,1,2015,4,10,1,7860
19,5,3233,318,1,0,1,2015,4,10,0,1980
20,5,4204,673,1,0,1,2015,4,10,0,690
1,4,3793,501,1,0,1,2015,4,9,0,570
2,4,4684,532,1,0,1,2015,4,9,0,8780
3,4,2204,303,1,0,1,2015,4,9,0,290
4,4,3319,310,1,0,1,2015,4,9,1,6880
5,4,8410,904,1,0,1,2015,4,9,0,1070
6,4,6332,567,1,0,1,2015,4,9,1,8250
7,4,3824,454,1,0,1,2015,4,9,0,1080
8,4,4650,425,1,0,1,2015,4,9,0,2460
9,4,9878,1422,1,0,1,2015,4,9,0,220
